food_id,state,food_class,food_name,portion_size_g,calories,protein_g,carbs_g,fat_g,is_veg,cooking_method,image_path
5121,Telangana,biryani,chicken_biryani,268,493.84,17.62,64.74,22.38,nonveg,fried,images/chicken_biryani_5121.jpg
5122,Tamil Nadu,dosa,masala_dosa,211,360.01,8.8,58.48,12.6,veg,fried,images/masala_dosa_5122.jpg
5123,Maharashtra,snack,samosa,99,247.99,5.26,29.59,14.09,veg,fried,images/samosa_5123.jpg
5124,Tamil Nadu,idli,idli,81,82.99,2.26,18.03,0.76,veg,steamed,images/idli_5124.jpg
5125,Maharashtra,snack,samosa,102,255.05,5.44,32.5,13.26,veg,fried,images/samosa_5125.jpg
5126,Maharashtra,snack,samosa,110,307.57,5.69,33.66,15.92,veg,fried,images/samosa_5126.jpg
5128,Maharashtra,snack,samosa,123,319.27,5.84,39.63,17.5,veg,fried,images/samosa_5128.jpg
5129,West Bengal,sweet,rasgulla,73,125.04,2.88,23.86,1.37,veg,syrup,images/rasgulla_5129.jpg
5131,Maharashtra,snack,samosa,60,156.33,3.01,17.83,8.05,veg,fried,images/samosa_5131.jpg
5132,Tamil Nadu,dosa,masala_dosa,177,281.87,7.13,53.05,9.79,veg,fried,images/masala_dosa_5132.jpg
5133,West Bengal,sweet,rasgulla,71,126.91,2.86,22.99,1.48,veg,syrup,images/rasgulla_5133.jpg
5134,Tamil Nadu,dosa,masala_dosa,219,375.97,8.97,61.6,14.14,veg,fried,images/masala_dosa_5134.jpg
5137,Maharashtra,snack,samosa,97,256.75,4.97,30.15,14.12,veg,fried,images/samosa_5137.jpg
5138,Odisha,dal,dalma,189,225.21,9.86,31.59,6.05,veg,boiled,images/dalma_5138.jpg
5140,Tamil Nadu,idli,idli,140,150.03,4.44,31.96,1.51,veg,steamed,images/idli_5140.jpg
5141,Maharashtra,snack,samosa,147,376.81,7.71,43.45,19.26,veg,fried,images/samosa_5141.jpg
5142,Maharashtra,snack,samosa,72,191.6,3.69,21.32,10.2,veg,fried,images/samosa_5142.jpg
5143,Maharashtra,snack,samosa,81,216.9,4.12,23.81,12.1,veg,fried,images/samosa_5143.jpg
5144,Odisha,sweet,chhena_poda,109,324.67,8.88,40.28,12.49,veg,baked,images/chhena_poda_5144.jpg
5145,West Bengal,sweet,rasgulla,77,135.82,2.88,25.68,1.59,veg,syrup,images/rasgulla_5145.jpg
5146,Maharashtra,snack,samosa,60,164.97,3.0,17.37,8.22,veg,fried,images/samosa_5146.jpg
5147,Odisha,dal,dalma,212,241.54,11.01,35.58,6.66,veg,boiled,images/dalma_5147.jpg
5148,Telangana,biryani,veg_biryani,322,504.46,15.36,83.42,16.44,veg,fried,images/veg_biryani_5148.jpg
5150,Tamil Nadu,idli,idli,91,99.81,2.65,21.01,0.88,veg,steamed,images/idli_5150.jpg
5151,Maharashtra,snack,samosa,76,187.5,3.88,22.34,10.05,veg,fried,images/samosa_5151.jpg
5152,Maharashtra,snack,samosa,64,172.45,3.35,18.48,9.48,veg,fried,images/samosa_5152.jpg
5153,Tamil Nadu,idli,idli,135,157.4,4.25,27.72,1.42,veg,steamed,images/idli_5153.jpg
5154,Odisha,sweet,chhena_poda,125,430.43,10.79,51.73,15.67,veg,baked,images/chhena_poda_5154.jpg
5155,West Bengal,sweet,rasgulla,121,201.87,4.91,44.27,2.47,veg,syrup,images/rasgulla_5155.jpg
5157,Odisha,sweet,chhena_poda,133,401.68,11.43,51.47,15.1,veg,baked,images/chhena_poda_5157.jpg
5159,Odisha,dal,dalma,194,224.96,9.02,34.87,6.03,veg,boiled,images/dalma_5159.jpg
5160,Telangana,biryani,chicken_biryani,227,438.39,16.97,56.82,18.81,nonveg,fried,images/chicken_biryani_5160.jpg
5161,Tamil Nadu,idli,idli,171,180.47,5.39,38.36,1.62,veg,steamed,images/idli_5161.jpg
5162,Punjab,curry,butter_chicken,153,390.25,23.96,8.62,26.83,nonveg,gravy,images/butter_chicken_5162.jpg
5163,Tamil Nadu,idli,idli,101,108.39,2.85,21.81,0.98,veg,steamed,images/idli_5163.jpg
5164,Maharashtra,snack,samosa,98,246.02,4.82,28.25,14.2,veg,fried,images/samosa_5164.jpg
5165,West Bengal,sweet,rasgulla,107,205.86,4.28,34.72,2.06,veg,syrup,images/rasgulla_5165.jpg
5166,Punjab,curry,butter_chicken,280,668.45,44.09,17.26,50.85,nonveg,gravy,images/butter_chicken_5166.jpg
5167,Tamil Nadu,dosa,masala_dosa,141,257.33,5.89,39.71,7.98,veg,fried,images/masala_dosa_5167.jpg
5168,Odisha,dal,dalma,111,124.37,5.31,18.58,3.34,veg,boiled,images/dalma_5168.jpg
5170,Tamil Nadu,idli,idli,181,194.04,5.39,39.5,1.91,veg,steamed,images/idli_5170.jpg
5171,Punjab,curry,butter_chicken,241,623.22,35.83,15.13,41.37,nonveg,gravy,images/butter_chicken_5171.jpg
5172,Odisha,dal,dalma,111,142.2,5.91,18.62,3.4,veg,boiled,images/dalma_5172.jpg
5173,Tamil Nadu,dosa,masala_dosa,121,193.59,5.11,35.2,7.72,veg,fried,images/masala_dosa_5173.jpg
5176,Punjab,curry,butter_chicken,239,608.75,35.46,13.51,42.78,nonveg,gravy,images/butter_chicken_5176.jpg
5177,West Bengal,sweet,rasgulla,128,245.61,5.34,43.37,2.72,veg,syrup,images/rasgulla_5177.jpg
5178,Telangana,biryani,chicken_biryani,403,743.11,26.48,102.75,30.36,nonveg,fried,images/chicken_biryani_5178.jpg
5179,Tamil Nadu,idli,idli,87,95.59,2.8,17.86,0.87,veg,steamed,images/idli_5179.jpg
5180,West Bengal,sweet,rasgulla,166,284.45,6.58,54.15,3.09,veg,syrup,images/rasgulla_5180.jpg
5181,Maharashtra,snack,samosa,107,283.74,5.27,29.88,13.95,veg,fried,images/samosa_5181.jpg
5182,West Bengal,sweet,rasgulla,54,93.49,2.08,18.38,1.07,veg,syrup,images/rasgulla_5182.jpg
5184,Tamil Nadu,dosa,masala_dosa,237,398.23,8.93,70.77,13.68,veg,fried,images/masala_dosa_5184.jpg
5185,Maharashtra,snack,samosa,111,275.7,5.14,31.94,15.1,veg,fried,images/samosa_5185.jpg
5186,Punjab,curry,paneer_butter_masala,159,372.08,11.93,15.17,27.02,veg,gravy,images/paneer_butter_masala_5186.jpg
5187,West Bengal,sweet,rasgulla,135,226.89,5.16,47.87,2.64,veg,syrup,images/rasgulla_5187.jpg
5188,Tamil Nadu,idli,idli,191,214.89,5.69,42.87,2.01,veg,steamed,images/idli_5188.jpg
5189,West Bengal,sweet,rasgulla,129,225.99,5.29,47.17,2.74,veg,syrup,images/rasgulla_5189.jpg
5190,Odisha,sweet,chhena_poda,104,342.23,8.59,42.13,12.84,veg,baked,images/chhena_poda_5190.jpg
5193,Punjab,curry,paneer_butter_masala,240,546.94,17.7,25.02,42.21,veg,gravy,images/paneer_butter_masala_5193.jpg
5194,Maharashtra,snack,samosa,112,283.09,5.42,32.76,15.57,veg,fried,images/samosa_5194.jpg
5195,West Bengal,sweet,rasgulla,151,268.25,5.78,53.96,2.86,veg,syrup,images/rasgulla_5195.jpg
5196,Odisha,dal,dalma,147,179.54,7.35,26.22,4.38,veg,boiled,images/dalma_5196.jpg
5197,Telangana,biryani,veg_biryani,214,341.86,10.73,61.94,10.58,veg,fried,images/veg_biryani_5197.jpg
5198,Punjab,curry,paneer_butter_masala,164,373.01,13.27,16.04,29.92,veg,gravy,images/paneer_butter_masala_5198.jpg
5199,Maharashtra,snack,samosa,60,167.17,3.06,18.49,8.97,veg,fried,images/samosa_5199.jpg
5201,West Bengal,sweet,rasgulla,188,325.25,7.27,61.43,3.56,veg,syrup,images/rasgulla_5201.jpg
5202,West Bengal,sweet,rasgulla,81,155.6,3.46,28.39,1.75,veg,syrup,images/rasgulla_5202.jpg
5203,Maharashtra,snack,samosa,141,357.08,6.58,42.83,19.91,veg,fried,images/samosa_5203.jpg
5204,Maharashtra,snack,samosa,102,267.16,4.96,28.48,13.96,veg,fried,images/samosa_5204.jpg
5205,Odisha,rice,pakhala,181,165.71,3.86,36.72,0.89,veg,fermented,images/pakhala_5205.jpg
5206,Tamil Nadu,idli,idli,198,201.74,6.13,42.99,1.98,veg,steamed,images/idli_5206.jpg
5207,Odisha,rice,pakhala,195,183.92,4.14,40.01,0.9,veg,fermented,images/pakhala_5207.jpg
5208,Tamil Nadu,dosa,masala_dosa,214,365.13,8.53,62.62,13.02,veg,fried,images/masala_dosa_5208.jpg
5209,Tamil Nadu,idli,idli,151,156.74,4.89,35.58,1.62,veg,steamed,images/idli_5209.jpg
5210,Maharashtra,snack,samosa,107,286.59,5.7,32.66,15.83,veg,fried,images/samosa_5210.jpg
5211,Tamil Nadu,dosa,masala_dosa,245,447.7,9.42,70.36,14.28,veg,fried,images/masala_dosa_5211.jpg
5212,Odisha,rice,pakhala,223,202.45,4.69,46.11,1.13,veg,fermented,images/pakhala_5212.jpg
5214,Tamil Nadu,idli,idli,156,166.99,4.79,35.47,1.45,veg,steamed,images/idli_5214.jpg
5215,Punjab,curry,butter_chicken,256,624.15,37.07,14.55,44.88,nonveg,gravy,images/butter_chicken_5215.jpg
5218,West Bengal,sweet,rasgulla,78,146.72,3.19,27.76,1.47,veg,syrup,images/rasgulla_5218.jpg
5219,Punjab,curry,butter_chicken,220,542.59,34.15,12.26,37.23,nonveg,gravy,images/butter_chicken_5219.jpg
5220,Punjab,curry,butter_chicken,260,610.68,41.4,15.33,47.65,nonveg,gravy,images/butter_chicken_5220.jpg
5223,West Bengal,sweet,rasgulla,121,232.27,4.72,45.48,2.4,veg,syrup,images/rasgulla_5223.jpg
5226,Telangana,biryani,veg_biryani,315,507.7,16.16,90.04,14.53,veg,fried,images/veg_biryani_5226.jpg
5227,Odisha,dal,dalma,219,250.26,11.2,38.62,6.49,veg,boiled,images/dalma_5227.jpg
5228,Punjab,curry,butter_chicken,156,379.56,24.23,9.37,29.31,nonveg,gravy,images/butter_chicken_5228.jpg
5229,Tamil Nadu,idli,idli,193,217.28,5.82,39.62,2.04,veg,steamed,images/idli_5229.jpg
5230,Punjab,curry,butter_chicken,194,495.97,26.96,10.76,37.11,nonveg,gravy,images/butter_chicken_5230.jpg
5231,Tamil Nadu,dosa,masala_dosa,249,453.22,9.9,69.76,15.51,veg,fried,images/masala_dosa_5231.jpg
5232,Tamil Nadu,idli,idli,104,120.84,3.02,21.32,1.02,veg,steamed,images/idli_5232.jpg
5233,Maharashtra,snack,samosa,112,310.26,5.17,35.71,15.9,veg,fried,images/samosa_5233.jpg
5234,West Bengal,sweet,rasgulla,147,276.16,5.53,47.75,3.11,veg,syrup,images/rasgulla_5234.jpg
5235,Maharashtra,snack,samosa,136,372.18,6.81,41.52,17.72,veg,fried,images/samosa_5235.jpg
5236,West Bengal,sweet,rasgulla,90,166.52,3.74,31.52,1.83,veg,syrup,images/rasgulla_5236.jpg
5237,Odisha,sweet,chhena_poda,135,432.39,11.52,54.11,17.35,veg,baked,images/chhena_poda_5237.jpg
5238,West Bengal,sweet,rasgulla,190,348.22,7.26,63.69,3.95,veg,syrup,images/rasgulla_5238.jpg
5239,Tamil Nadu,idli,idli,137,139.58,3.85,32.29,1.34,veg,steamed,images/idli_5239.jpg
5240,Telangana,biryani,veg_biryani,278,444.59,15.01,73.15,12.94,veg,fried,images/veg_biryani_5240.jpg
5241,Punjab,curry,butter_chicken,178,445.78,28.79,11.52,29.85,nonveg,gravy,images/butter_chicken_5241.jpg
5243,Punjab,curry,paneer_butter_masala,168,356.6,12.92,16.81,29.94,veg,gravy,images/paneer_butter_masala_5243.jpg
5244,Telangana,biryani,veg_biryani,312,488.96,14.87,81.87,16.63,veg,fried,images/veg_biryani_5244.jpg
5245,Maharashtra,snack,samosa,148,371.03,7.49,47.54,21.12,veg,fried,images/samosa_5245.jpg
5246,Odisha,sweet,chhena_poda,147,495.21,12.37,57.6,18.6,veg,baked,images/chhena_poda_5246.jpg
5247,Punjab,curry,butter_chicken,286,696.52,44.24,16.91,50.36,nonveg,gravy,images/butter_chicken_5247.jpg
5248,Tamil Nadu,idli,idli,157,180.61,4.48,33.37,1.58,veg,steamed,images/idli_5248.jpg
5249,Punjab,curry,paneer_butter_masala,167,377.38,13.35,17.58,30.08,veg,gravy,images/paneer_butter_masala_5249.jpg
5250,West Bengal,sweet,rasgulla,111,209.69,4.3,41.77,2.1,veg,syrup,images/rasgulla_5250.jpg
5251,Maharashtra,snack,samosa,134,336.78,6.77,41.94,18.41,veg,fried,images/samosa_5251.jpg
5252,Tamil Nadu,idli,idli,96,97.2,2.73,21.09,0.88,veg,steamed,images/idli_5252.jpg
5253,Maharashtra,snack,samosa,102,266.96,5.43,31.11,13.59,veg,fried,images/samosa_5253.jpg
5254,Maharashtra,snack,samosa,64,175.46,3.22,17.93,9.52,veg,fried,images/samosa_5254.jpg
5256,Odisha,dal,dalma,113,130.0,5.9,19.13,3.27,veg,boiled,images/dalma_5256.jpg
5257,West Bengal,sweet,rasgulla,77,128.63,3.19,28.27,1.58,veg,syrup,images/rasgulla_5257.jpg
5258,Tamil Nadu,idli,idli,141,144.38,4.18,31.81,1.49,veg,steamed,images/idli_5258.jpg
5259,Maharashtra,snack,samosa,82,202.89,4.31,25.64,11.8,veg,fried,images/samosa_5259.jpg
5263,Punjab,curry,paneer_butter_masala,198,426.32,16.7,21.1,36.07,veg,gravy,images/paneer_butter_masala_5263.jpg
5264,Maharashtra,snack,samosa,73,183.61,3.52,22.61,11.0,veg,fried,images/samosa_5264.jpg
5265,Telangana,biryani,veg_biryani,285,443.5,14.65,75.17,14.32,veg,fried,images/veg_biryani_5265.jpg
5267,Maharashtra,snack,samosa,83,214.49,3.94,26.26,11.05,veg,fried,images/samosa_5267.jpg
5268,Odisha,sweet,chhena_poda,136,453.59,10.67,56.84,16.59,veg,baked,images/chhena_poda_5268.jpg
5269,Punjab,curry,paneer_butter_masala,285,672.45,21.65,27.24,53.33,veg,gravy,images/paneer_butter_masala_5269.jpg
5270,Maharashtra,snack,samosa,60,165.38,3.13,18.74,8.1,veg,fried,images/samosa_5270.jpg
5271,West Bengal,sweet,rasgulla,73,138.74,3.11,24.01,1.57,veg,syrup,images/rasgulla_5271.jpg
5273,West Bengal,sweet,rasgulla,56,108.1,2.27,20.52,1.2,veg,syrup,images/rasgulla_5273.jpg
5274,West Bengal,sweet,rasgulla,199,353.02,8.09,64.3,3.86,veg,syrup,images/rasgulla_5274.jpg
5275,Tamil Nadu,dosa,masala_dosa,163,284.64,6.99,49.21,10.18,veg,fried,images/masala_dosa_5275.jpg
5276,Maharashtra,snack,samosa,78,189.73,4.1,23.28,10.69,veg,fried,images/samosa_5276.jpg
5277,Punjab,curry,paneer_butter_masala,172,353.69,14.29,17.82,29.89,veg,gravy,images/paneer_butter_masala_5277.jpg
5278,Punjab,curry,paneer_butter_masala,192,443.17,15.31,19.08,35.87,veg,gravy,images/paneer_butter_masala_5278.jpg
5279,Maharashtra,snack,samosa,114,289.65,5.63,33.83,14.99,veg,fried,images/samosa_5279.jpg
5281,West Bengal,sweet,rasgulla,184,343.59,6.93,64.21,3.44,veg,syrup,images/rasgulla_5281.jpg
5282,West Bengal,sweet,rasgulla,121,207.34,4.7,41.91,2.35,veg,syrup,images/rasgulla_5282.jpg
5283,West Bengal,sweet,rasgulla,116,200.43,4.91,43.58,2.49,veg,syrup,images/rasgulla_5283.jpg
5285,Odisha,sweet,chhena_poda,87,297.62,7.08,36.5,11.2,veg,baked,images/chhena_poda_5285.jpg
5286,Maharashtra,snack,samosa,131,359.15,7.02,38.38,17.25,veg,fried,images/samosa_5286.jpg
5287,Maharashtra,snack,samosa,104,256.89,4.96,28.96,14.28,veg,fried,images/samosa_5287.jpg
5288,Maharashtra,snack,samosa,130,312.56,6.64,39.04,18.99,veg,fried,images/samosa_5288.jpg
5291,Maharashtra,snack,samosa,108,292.61,5.51,33.51,15.86,veg,fried,images/samosa_5291.jpg
5292,West Bengal,sweet,rasgulla,54,99.1,2.11,18.74,1.12,veg,syrup,images/rasgulla_5292.jpg
5294,Telangana,biryani,chicken_biryani,214,402.54,14.32,49.44,18.28,nonveg,fried,images/chicken_biryani_5294.jpg
5296,Punjab,curry,butter_chicken,169,413.44,26.36,9.64,30.56,nonveg,gravy,images/butter_chicken_5296.jpg
5297,Punjab,curry,paneer_butter_masala,237,524.89,19.75,24.0,39.36,veg,gravy,images/paneer_butter_masala_5297.jpg
5298,Maharashtra,snack,samosa,69,188.42,3.65,19.58,10.41,veg,fried,images/samosa_5298.jpg
5299,West Bengal,sweet,rasgulla,129,226.65,5.39,42.38,2.72,veg,syrup,images/rasgulla_5299.jpg
5300,Tamil Nadu,idli,idli,130,152.22,3.95,26.36,1.24,veg,steamed,images/idli_5300.jpg
5301,Odisha,dal,dalma,245,285.0,11.75,46.72,7.84,veg,boiled,images/dalma_5301.jpg
5302,West Bengal,sweet,rasgulla,84,145.68,3.13,29.77,1.78,veg,syrup,images/rasgulla_5302.jpg
5303,Maharashtra,snack,samosa,89,221.41,4.76,27.33,12.89,veg,fried,images/samosa_5303.jpg
5304,Odisha,rice,pakhala,213,202.75,3.99,42.79,1.11,veg,fermented,images/pakhala_5304.jpg
5305,West Bengal,sweet,rasgulla,142,269.19,6.01,47.34,2.88,veg,syrup,images/rasgulla_5305.jpg
5306,Maharashtra,snack,samosa,54,143.79,2.54,16.12,7.19,veg,fried,images/samosa_5306.jpg
5307,West Bengal,sweet,rasgulla,114,217.9,4.71,42.44,2.26,veg,syrup,images/rasgulla_5307.jpg
5308,Odisha,rice,pakhala,152,138.1,3.13,30.52,0.81,veg,fermented,images/pakhala_5308.jpg
5309,Tamil Nadu,idli,idli,151,153.61,4.57,32.05,1.61,veg,steamed,images/idli_5309.jpg
5310,Punjab,curry,butter_chicken,171,438.71,24.82,11.0,31.54,nonveg,gravy,images/butter_chicken_5310.jpg
5311,Tamil Nadu,dosa,masala_dosa,199,363.45,7.62,62.78,11.35,veg,fried,images/masala_dosa_5311.jpg
5312,Odisha,dal,dalma,207,246.3,10.58,39.52,5.8,veg,boiled,images/dalma_5312.jpg
5313,Maharashtra,snack,samosa,59,152.71,3.06,18.03,8.1,veg,fried,images/samosa_5313.jpg
5315,Odisha,dal,dalma,133,160.61,6.39,23.99,3.82,veg,boiled,images/dalma_5315.jpg
5316,Maharashtra,snack,samosa,142,354.69,6.96,41.32,19.89,veg,fried,images/samosa_5316.jpg
5318,Punjab,curry,paneer_butter_masala,196,423.97,16.63,19.22,34.26,veg,gravy,images/paneer_butter_masala_5318.jpg
5319,Tamil Nadu,dosa,masala_dosa,135,226.54,5.03,41.95,8.39,veg,fried,images/masala_dosa_5319.jpg
5321,Maharashtra,snack,samosa,64,157.58,3.26,18.86,8.73,veg,fried,images/samosa_5321.jpg
5322,Odisha,rice,pakhala,255,245.13,5.17,47.98,1.22,veg,fermented,images/pakhala_5322.jpg
5323,Maharashtra,snack,samosa,64,177.09,2.99,18.71,8.49,veg,fried,images/samosa_5323.jpg
5325,Tamil Nadu,idli,idli,133,140.9,4.17,28.19,1.4,veg,steamed,images/idli_5325.jpg
5328,West Bengal,sweet,rasgulla,162,285.93,6.44,57.87,3.33,veg,syrup,images/rasgulla_5328.jpg
5330,West Bengal,sweet,rasgulla,55,94.95,2.21,20.69,1.14,veg,syrup,images/rasgulla_5330.jpg
5331,Tamil Nadu,idli,idli,173,175.61,5.34,39.65,1.79,veg,steamed,images/idli_5331.jpg
5332,West Bengal,sweet,rasgulla,142,243.41,5.72,50.37,2.98,veg,syrup,images/rasgulla_5332.jpg
5333,Maharashtra,snack,samosa,115,313.29,5.49,34.32,16.47,veg,fried,images/samosa_5333.jpg
5334,Odisha,sweet,chhena_poda,125,392.57,10.59,50.79,15.82,veg,baked,images/chhena_poda_5334.jpg
5337,Punjab,curry,butter_chicken,296,729.22,42.44,16.73,54.3,nonveg,gravy,images/butter_chicken_5337.jpg
5339,Odisha,rice,pakhala,258,213.99,4.85,55.55,1.39,veg,fermented,images/pakhala_5339.jpg
5341,Tamil Nadu,idli,idli,115,125.09,3.64,24.33,1.13,veg,steamed,images/idli_5341.jpg
5342,West Bengal,sweet,rasgulla,156,289.26,6.61,56.2,3.12,veg,syrup,images/rasgulla_5342.jpg
5343,Punjab,curry,butter_chicken,193,452.71,30.82,11.22,34.64,nonveg,gravy,images/butter_chicken_5343.jpg
5344,Odisha,dal,dalma,245,301.17,11.71,41.1,7.19,veg,boiled,images/dalma_5344.jpg
5345,West Bengal,sweet,rasgulla,113,199.07,4.74,39.78,2.14,veg,syrup,images/rasgulla_5345.jpg
5346,Punjab,curry,butter_chicken,281,725.97,44.9,16.42,52.92,nonveg,gravy,images/butter_chicken_5346.jpg
5347,West Bengal,sweet,rasgulla,137,246.82,5.83,46.25,2.79,veg,syrup,images/rasgulla_5347.jpg
5348,Odisha,dal,dalma,211,252.44,9.83,39.67,6.36,veg,boiled,images/dalma_5348.jpg
5349,West Bengal,sweet,rasgulla,136,239.29,5.77,47.12,2.77,veg,syrup,images/rasgulla_5349.jpg
5350,West Bengal,sweet,rasgulla,60,108.63,2.33,20.19,1.11,veg,syrup,images/rasgulla_5350.jpg
5351,Maharashtra,snack,samosa,71,196.76,3.69,20.42,9.98,veg,fried,images/samosa_5351.jpg
5353,Punjab,curry,paneer_butter_masala,291,670.95,24.0,29.37,55.11,veg,gravy,images/paneer_butter_masala_5353.jpg
5354,Tamil Nadu,dosa,masala_dosa,177,298.42,7.27,50.4,10.36,veg,fried,images/masala_dosa_5354.jpg
5355,Punjab,curry,butter_chicken,190,441.06,26.6,10.64,33.95,nonveg,gravy,images/butter_chicken_5355.jpg
5356,Odisha,sweet,chhena_poda,79,256.86,5.86,30.77,8.84,veg,baked,images/chhena_poda_5356.jpg
5357,Tamil Nadu,idli,idli,179,200.91,5.04,38.82,1.91,veg,steamed,images/idli_5357.jpg
5358,Maharashtra,snack,samosa,54,134.7,2.65,16.55,7.65,veg,fried,images/samosa_5358.jpg
5359,Maharashtra,snack,samosa,82,196.85,4.24,23.23,12.2,veg,fried,images/samosa_5359.jpg
5360,West Bengal,sweet,rasgulla,56,107.55,2.4,20.75,1.18,veg,syrup,images/rasgulla_5360.jpg
5361,Punjab,curry,butter_chicken,244,613.42,34.94,14.33,45.16,nonveg,gravy,images/butter_chicken_5361.jpg
5362,Maharashtra,snack,samosa,59,152.62,2.83,17.73,7.69,veg,fried,images/samosa_5362.jpg
5363,West Bengal,sweet,rasgulla,63,118.06,2.69,21.71,1.18,veg,syrup,images/rasgulla_5363.jpg
5364,Odisha,rice,pakhala,169,147.47,3.57,35.53,0.9,veg,fermented,images/pakhala_5364.jpg
5366,West Bengal,sweet,rasgulla,76,139.17,3.0,28.64,1.45,veg,syrup,images/rasgulla_5366.jpg
5367,Maharashtra,snack,samosa,61,151.72,3.28,18.81,7.96,veg,fried,images/samosa_5367.jpg
5368,Punjab,curry,butter_chicken,183,438.31,25.95,10.33,30.36,nonveg,gravy,images/butter_chicken_5368.jpg
5369,West Bengal,sweet,rasgulla,76,126.34,2.93,26.06,1.5,veg,syrup,images/rasgulla_5369.jpg
5371,Maharashtra,snack,samosa,57,150.96,2.94,16.86,7.39,veg,fried,images/samosa_5371.jpg
5372,Punjab,curry,butter_chicken,266,679.57,36.87,15.71,47.01,nonveg,gravy,images/butter_chicken_5372.jpg
5373,Tamil Nadu,idli,idli,99,116.66,2.8,23.05,1.03,veg,steamed,images/idli_5373.jpg
5374,Odisha,rice,pakhala,262,242.84,5.23,53.87,1.31,veg,fermented,images/pakhala_5374.jpg
5375,Maharashtra,snack,samosa,112,312.36,5.4,32.98,15.1,veg,fried,images/samosa_5375.jpg
5376,Punjab,curry,paneer_butter_masala,162,383.76,13.54,15.42,29.41,veg,gravy,images/paneer_butter_masala_5376.jpg
5377,West Bengal,sweet,rasgulla,150,282.26,6.15,48.62,3.07,veg,syrup,images/rasgulla_5377.jpg
5378,Tamil Nadu,dosa,masala_dosa,163,268.76,6.01,47.95,10.44,veg,fried,images/masala_dosa_5378.jpg
5380,Punjab,curry,paneer_butter_masala,170,379.82,12.82,17.88,31.96,veg,gravy,images/paneer_butter_masala_5380.jpg
5381,West Bengal,sweet,rasgulla,58,107.29,2.4,21.74,1.21,veg,syrup,images/rasgulla_5381.jpg
5382,Odisha,dal,dalma,130,144.84,6.69,24.0,3.84,veg,boiled,images/dalma_5382.jpg
5383,Odisha,rice,pakhala,195,175.04,3.92,39.61,1.01,veg,fermented,images/pakhala_5383.jpg
5384,Maharashtra,snack,samosa,135,378.06,6.34,41.68,19.22,veg,fried,images/samosa_5384.jpg
5385,West Bengal,sweet,rasgulla,167,284.31,7.07,56.32,3.49,veg,syrup,images/rasgulla_5385.jpg
5386,Odisha,sweet,chhena_poda,64,220.56,4.79,27.3,7.35,veg,baked,images/chhena_poda_5386.jpg
5387,Maharashtra,snack,samosa,123,319.53,5.79,38.1,17.89,veg,fried,images/samosa_5387.jpg
5388,Punjab,curry,butter_chicken,188,436.57,27.4,11.41,35.0,nonveg,gravy,images/butter_chicken_5388.jpg
5389,Telangana,biryani,veg_biryani,247,394.69,13.02,65.89,11.61,veg,fried,images/veg_biryani_5389.jpg
5390,Odisha,sweet,chhena_poda,53,167.91,4.03,22.29,6.73,veg,baked,images/chhena_poda_5390.jpg
5391,Tamil Nadu,dosa,masala_dosa,220,392.87,8.59,61.35,13.59,veg,fried,images/masala_dosa_5391.jpg
5392,West Bengal,sweet,rasgulla,112,203.52,4.16,41.56,2.41,veg,syrup,images/rasgulla_5392.jpg
5393,West Bengal,sweet,rasgulla,176,305.53,7.38,61.83,3.27,veg,syrup,images/rasgulla_5393.jpg
5396,Odisha,dal,dalma,249,299.82,12.9,41.65,6.96,veg,boiled,images/dalma_5396.jpg
5397,West Bengal,sweet,rasgulla,91,176.85,3.45,32.54,1.9,veg,syrup,images/rasgulla_5397.jpg
5399,Punjab,curry,paneer_butter_masala,181,416.4,13.68,17.6,30.49,veg,gravy,images/paneer_butter_masala_5399.jpg
5401,Punjab,curry,paneer_butter_masala,272,615.62,21.65,25.43,47.56,veg,gravy,images/paneer_butter_masala_5401.jpg
5402,Punjab,curry,paneer_butter_masala,229,516.76,18.27,23.76,42.97,veg,gravy,images/paneer_butter_masala_5402.jpg
5404,Tamil Nadu,dosa,masala_dosa,196,336.49,7.9,59.32,11.5,veg,fried,images/masala_dosa_5404.jpg
5405,West Bengal,sweet,rasgulla,139,261.33,5.76,46.39,2.82,veg,syrup,images/rasgulla_5405.jpg
5406,West Bengal,sweet,rasgulla,73,127.13,2.8,25.8,1.35,veg,syrup,images/rasgulla_5406.jpg
5407,Punjab,curry,paneer_butter_masala,164,368.68,12.98,16.74,29.24,veg,gravy,images/paneer_butter_masala_5407.jpg
5409,West Bengal,sweet,rasgulla,120,220.37,4.88,44.08,2.5,veg,syrup,images/rasgulla_5409.jpg
5412,Odisha,rice,pakhala,286,259.47,6.06,57.49,1.44,veg,fermented,images/pakhala_5412.jpg
5414,Punjab,curry,butter_chicken,247,563.02,37.44,13.96,44.88,nonveg,gravy,images/butter_chicken_5414.jpg
